fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
2708858,58146391,Food Code,Survey (FNDDS),"Pasta with cream sauce and added vegetables, restaurant",27.0,250,g,"1 cup",67.5
2708849,58146361,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, restaurant",22.0,250,g,"Quantity not specified",55.0
2708849,58146361,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, restaurant",22.0,250,g,"1 cup",55.0
2708850,58146362,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, home recipe",24.0,250,g,"Quantity not specified",60.0
2708850,58146362,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, home recipe",24.0,250,g,"1 cup",60.0
2708852,58146371,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, seafood, and added vegetables, restaurant",21.0,250,g,"Quantity not specified",52.5
2708852,58146371,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, seafood, and added vegetables, restaurant",21.0,250,g,"1 cup",52.5
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,411,g,"1 large microwavable bowl",61.6
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,213,g,"1 microwavable cup",32.0
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,250,g,"Quantity not specified",37.5
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,250,g,"1 cup",37.5
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,425,g,"1 can",63.8
2708848,58146353,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, ready-to-heat",15.0,170,g,"1 Spaghettio's snack size microwavable tray",25.5
2708846,58146351,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, restaurant",14.0,250,g,"1 cup",35.0
2708846,58146351,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, restaurant",14.0,250,g,"Quantity not specified",35.0
2708853,58146372,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, seafood, and added vegetables, home recipe",22.0,250,g,"1 cup",55.0
2708853,58146372,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, seafood, and added vegetables, home recipe",22.0,250,g,"Quantity not specified",55.0
2708847,58146352,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, home recipe",15.0,250,g,"Quantity not specified",37.5
2708847,58146352,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, poultry, and added vegetables, home recipe",15.0,250,g,"1 cup",37.5
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,170,g,"1 Spaghettio's snack size microwavable tray",39.1
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,425,g,"1 can",97.8
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,250,g,"Quantity not specified",57.5
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,213,g,"1 microwavable cup",49.0
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,411,g,"1 large microwavable bowl",94.5
2708851,58146363,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and seafood, ready-to-heat",23.0,250,g,"1 cup",57.5
2708841,58146332,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, home recipe",15.0,250,g,"Quantity not specified",37.5
2708841,58146332,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, home recipe",15.0,250,g,"1 cup",37.5
2708840,58146331,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, restaurant",14.0,250,g,"1 cup",35.0
2708840,58146331,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, restaurant",14.0,250,g,"Quantity not specified",35.0
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,213,g,"1 microwavable cup",34.1
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,250,g,"1 cup",40.0
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,250,g,"Quantity not specified",40.0
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,411,g,"1 large microwavable bowl",65.8
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,425,g,"1 can",68.0
2708839,58146323,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, ready-to-heat",16.0,170,g,"1 Spaghettio's snack size microwavable tray",27.2
2708844,58146342,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, home recipe",16.0,250,g,"Quantity not specified",40.0
2708844,58146342,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, home recipe",16.0,250,g,"1 cup",40.0
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,250,g,"1 cup",40.0
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,213,g,"1 microwavable cup",34.1
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,425,g,"1 can",68.0
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,170,g,"1 Spaghettio's snack size microwavable tray",27.2
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,411,g,"1 large microwavable bowl",65.8
2708845,58146343,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, ready-to-heat",16.0,250,g,"Quantity not specified",40.0
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,170,g,"1 Spaghettio's snack size microwavable tray",25.5
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,411,g,"1 large microwavable bowl",61.6
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,425,g,"1 can",63.8
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,250,g,"Quantity not specified",37.5
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,213,g,"1 microwavable cup",32.0
2708842,58146333,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, meat, and added vegetables, ready-to-heat",15.0,250,g,"1 cup",37.5
2708838,58146322,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, home recipe",16.0,250,g,"Quantity not specified",40.0
2708838,58146322,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, home recipe",16.0,250,g,"1 cup",40.0
2708843,58146341,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, restaurant",15.0,250,g,"1 cup",37.5
2708843,58146341,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and poultry, restaurant",15.0,250,g,"Quantity not specified",37.5
2708834,58146302,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, home recipe",15.0,250,g,"Quantity not specified",37.5
2708834,58146302,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, home recipe",15.0,250,g,"1 cup",37.5
2708833,58146301,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, restaurant",14.0,250,g,"Quantity not specified",35.0
2708833,58146301,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, restaurant",14.0,250,g,"1 cup",35.0
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,425,g,"1 can",68.0
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,250,g,"Quantity not specified",40.0
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,250,g,"1 cup",40.0
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,170,g,"1 Spaghettio's snack size microwavable tray",27.2
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,213,g,"1 microwavable cup",34.1
2708832,58146223,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, ready-to-heat",16.0,411,g,"1 large microwavable bowl",65.8
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,250,g,"Quantity not specified",37.5
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,170,g,"1 Spaghettio's snack size microwavable tray",25.5
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,213,g,"1 microwavable cup",32.0
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,250,g,"1 cup",37.5
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,425,g,"1 can",63.8
2708835,58146303,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, and added vegetables, ready-to-heat",15.0,411,g,"1 large microwavable bowl",61.6
2708836,58146315,Food Code,Survey (FNDDS),"Pasta with sauce and meat, from school lunch",20.0,250,g,"Quantity not specified",50.0
2708836,58146315,Food Code,Survey (FNDDS),"Pasta with sauce and meat, from school lunch",20.0,250,g,"1 cup",50.0
2708837,58146321,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, restaurant",15.0,250,g,"1 cup",37.5
2708837,58146321,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and meat, restaurant",15.0,250,g,"Quantity not specified",37.5
2708831,58146222,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, home recipe",17.0,250,g,"1 cup",42.5
2708831,58146222,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, home recipe",17.0,250,g,"Quantity not specified",42.5
2708830,58146221,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, restaurant",16.0,250,g,"1 cup",40.0
2708830,58146221,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, restaurant",16.0,250,g,"Quantity not specified",40.0
2708829,58146215,Food Code,Survey (FNDDS),"Pasta with sauce, meatless, school lunch",20.0,250,g,"Quantity not specified",50.0
2708829,58146215,Food Code,Survey (FNDDS),"Pasta with sauce, meatless, school lunch",20.0,250,g,"1 cup",50.0
2708823,58145190,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and chicken or turkey",44.0,230,g,"Quantity not specified",101
2708823,58145190,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and chicken or turkey",44.0,230,g,"1 cup",101
2708827,58146160,Food Code,Survey (FNDDS),"Pasta with vegetables, no sauce or dressing",15.0,150,g,"1 cup",22.5
2708827,58146160,Food Code,Survey (FNDDS),"Pasta with vegetables, no sauce or dressing",15.0,150,g,"Quantity not specified",22.5
2708824,58145300,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, whole grain",173,230,g,"Quantity not specified",398
2708824,58145300,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, whole grain",173,230,g,"1 cup",398
2708825,58146120,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, cheese and meat",61.0,250,g,"Quantity not specified",152
2708825,58146120,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, cheese and meat",61.0,250,g,"1 cup",152
2708825,58146120,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce, cheese and meat",61.0,86,g,"1 cannelloni",52.5
2708826,58146150,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and cheese",50.0,250,g,"Quantity not specified",125
2708826,58146150,Food Code,Survey (FNDDS),"Pasta with tomato-based sauce and cheese",50.0,250,g,"1 cup",125
2708828,58146210,Food Code,Survey (FNDDS),"Pasta with sauce, NFS",16.0,250,g,"Quantity not specified",40.0
2708828,58146210,Food Code,Survey (FNDDS),"Pasta with sauce, NFS",16.0,250,g,"1 cup",40.0
2708818,58145135,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and meat",47.0,230,g,"1 cup",108
2708818,58145135,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and meat",47.0,230,g,"Quantity not specified",108
2708816,58145119,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, made from reduced fat packaged mix",76.0,230,g,"1 cup",175
2708816,58145119,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, made from reduced fat packaged mix",76.0,230,g,"Quantity not specified",175
2708820,58145140,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and tomato",49.0,230,g,"1 cup",113
2708820,58145140,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and tomato",49.0,230,g,"Quantity not specified",113
2708817,58145120,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and tuna",51.0,230,g,"Quantity not specified",117
2708817,58145120,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and tuna",51.0,230,g,"1 cup",117
2708822,58145170,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and egg",57.0,230,g,"1 cup",131
2708822,58145170,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and egg",57.0,230,g,"Quantity not specified",131
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,423,g,"1 large microwavable tub, prepared",402
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,212,g,"1 microwavable tub, regular size, prepared",201
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,215,g,"1 microwavable package, regular size, prepared",204
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,321,g,"1 large microwavable package, prepared",305
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,230,g,"1 cup",218
2708815,58145117,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, Easy Mac type",95.0,230,g,"Quantity not specified",218
2708819,58145136,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix",53.0,230,g,"1 cup",122
2708819,58145136,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix",53.0,288,g,"1 microwave singles package, yields",153
2708819,58145136,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix",53.0,230,g,"Quantity not specified",122
2708821,58145160,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and frankfurters or hot dogs",50.0,230,g,"1 cup",115
2708821,58145160,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese and frankfurters or hot dogs",50.0,230,g,"Quantity not specified",115
2708810,58140310,Food Code,Survey (FNDDS),"Macaroni with tuna, Puerto Rican style",54.0,225,g,"Quantity not specified",122
2708810,58140310,Food Code,Survey (FNDDS),"Macaroni with tuna, Puerto Rican style",54.0,225,g,"1 cup",122
2708814,58145113,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, canned",35.0,230,g,"1 cup",80.5
2708814,58145113,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, canned",35.0,230,g,"Quantity not specified",80.5
2708808,58137250,Food Code,Survey (FNDDS),"Pad Thai with meat",20.0,200,g,"1 cup",40.0
2708808,58137250,Food Code,Survey (FNDDS),"Pad Thai with meat",20.0,200,g,"Quantity not specified",40.0
2708812,58145111,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, from restaurant",99.0,230,g,"1 cup",228
2708812,58145111,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, from restaurant",99.0,230,g,"Quantity not specified",228
2708807,58137240,Food Code,Survey (FNDDS),"Pad Thai with seafood",33.0,200,g,"1 cup",66.0
2708807,58137240,Food Code,Survey (FNDDS),"Pad Thai with seafood",33.0,200,g,"Quantity not specified",66.0
2708809,58137300,Food Code,Survey (FNDDS),"Adobo, with noodles",15.0,224,g,"Quantity not specified",33.6
2708809,58137300,Food Code,Survey (FNDDS),"Adobo, with noodles",15.0,224,g,"1 cup",33.6
2708813,58145112,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, made from packaged mix",58.0,230,g,"1 cup",133
2708813,58145112,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese, made from packaged mix",58.0,230,g,"Quantity not specified",133
2708811,58145110,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese",170,230,g,"Quantity not specified",391
2708811,58145110,Food Code,Survey (FNDDS),"Macaroni or noodles with cheese",170,230,g,"1 cup",391
2708806,58137230,Food Code,Survey (FNDDS),"Pad Thai with chicken",21.0,200,g,"Quantity not specified",42.0
2708806,58137230,Food Code,Survey (FNDDS),"Pad Thai with chicken",21.0,200,g,"1 cup",42.0
2708802,58136150,Food Code,Survey (FNDDS),"Lo mein, with beef",20.0,200,g,"1 cup",40.0
